client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:40.354183Z,2020-12-07T19:01:40.393270Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:40.395235Z,2020-12-07T19:01:40.396742Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:40.398003Z,2020-12-07T19:01:40.558484Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:40.560719Z,2020-12-07T19:01:40.599403Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:40.602417Z,2020-12-07T19:01:40.605480Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:40.607102Z,2020-12-07T19:01:40.707994Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:40.709802Z,2020-12-07T19:01:40.757516Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:40.762460Z,2020-12-07T19:01:40.839595Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:40.841105Z,2020-12-07T19:01:40.842726Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:40.844212Z,2020-12-07T19:01:41.974329Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:41.975790Z,2020-12-07T19:01:42.013604Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:42.015251Z,2020-12-07T19:01:42.016885Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:42.018863Z,2020-12-07T19:01:42.131954Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:42.133881Z,2020-12-07T19:01:42.215820Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:42.217385Z,2020-12-07T19:01:42.218738Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:42.220263Z,2020-12-07T19:01:42.556662Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:42.558577Z,2020-12-07T19:01:42.600065Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:42.606522Z,2020-12-07T19:01:42.645184Z
127.0.0.1:57519,WriteOnly,Ok,2020-12-07T19:01:42.648731Z,2020-12-07T19:01:42.686624Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:42.688352Z,2020-12-07T19:01:42.725116Z
127.0.0.1:57519,WriteOnlyEarlyRelease,Ok,2020-12-07T19:01:42.727086Z,2020-12-07T19:01:42.767184Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:42.769349Z,2020-12-07T19:01:42.806295Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:42.808296Z,2020-12-07T19:01:42.843716Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:42.845040Z,2020-12-07T19:01:42.881311Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:42.887560Z,2020-12-07T19:01:42.889690Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:42.891215Z,2020-12-07T19:01:43.077456Z
127.0.0.1:57519,Commit,Ok,2020-12-07T19:01:43.079265Z,2020-12-07T19:01:43.116342Z
127.0.0.1:57519,BeginTx,Ok,2020-12-07T19:01:43.118309Z,2020-12-07T19:01:43.121074Z
127.0.0.1:57519,ReadOnlyEarlyRelease,Ok,2020-12-07T19:01:43.123014Z,2020-12-07T19:01:43.557788Z
127.0.0.1:57519,ReadOnly,Ok,2020-12-07T19:01:43.559887Z,2020-12-07T19:01:43.599098Z
