client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:19.248629Z,2020-12-07T18:45:20.040590Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:20.044339Z,2020-12-07T18:45:28.124104Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:28.125595Z,2020-12-07T18:45:28.167290Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:28.169300Z,2020-12-07T18:45:28.170946Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:28.172460Z,2020-12-07T18:45:28.807460Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:28.809031Z,2020-12-07T18:45:28.847Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:28.852218Z,2020-12-07T18:45:28.859823Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:28.861509Z,2020-12-07T18:45:29.218244Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:29.221326Z,2020-12-07T18:45:29.307712Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:29.314905Z,2020-12-07T18:45:29.355767Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:29.357445Z,2020-12-07T18:45:29.359361Z
127.0.0.1:55305,ReadOnly,Ok,2020-12-07T18:45:29.361051Z,2020-12-07T18:45:29.465270Z
127.0.0.1:55305,Commit,Ok,2020-12-07T18:45:29.466933Z,2020-12-07T18:45:31.888103Z
127.0.0.1:55305,BeginTx,Ok,2020-12-07T18:45:31.890866Z,2020-12-07T18:45:31.893520Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:31.895846Z,2020-12-07T18:45:37.293753Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.297608Z,2020-12-07T18:45:37.332545Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.334579Z,2020-12-07T18:45:37.370851Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.372656Z,2020-12-07T18:45:37.407479Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.409315Z,2020-12-07T18:45:37.445723Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.447573Z,2020-12-07T18:45:37.489934Z
127.0.0.1:55305,WriteOnly,Ok,2020-12-07T18:45:37.491792Z,2020-12-07T18:45:37.528343Z
