client_addr,request_type,request_result,initial_timestamp,final_timestamp
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:16.666969Z,2020-12-07T09:54:16.701331Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:16.703961Z,2020-12-07T09:54:16.739593Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:16.741662Z,2020-12-07T09:54:16.775391Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:16.776923Z,2020-12-07T09:54:16.811719Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:16.816665Z,2020-12-07T09:54:16.849428Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:16.850749Z,2020-12-07T09:54:16.893244Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:54:16.895719Z,2020-12-07T09:54:16.930165Z
127.0.0.1:50782,ReadOnlyEarlyRelease,Ok,2020-12-07T09:54:16.931603Z,2020-12-07T09:54:16.966096Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:16.967550Z,2020-12-07T09:54:17.002322Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:17.014701Z,2020-12-07T09:54:17.054187Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:17.064653Z,2020-12-07T09:54:17.066517Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:17.067867Z,2020-12-07T09:54:18.092628Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:18.094379Z,2020-12-07T09:54:18.130003Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:18.132764Z,2020-12-07T09:54:18.137777Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:18.142275Z,2020-12-07T09:54:23.963035Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:23.965622Z,2020-12-07T09:54:24.009618Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:24.011574Z,2020-12-07T09:54:24.047615Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:24.049819Z,2020-12-07T09:54:24.052383Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:24.053846Z,2020-12-07T09:54:24.980907Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:24.982808Z,2020-12-07T09:54:26.027536Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:26.029075Z,2020-12-07T09:54:26.066798Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:26.068418Z,2020-12-07T09:54:26.069674Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:26.071243Z,2020-12-07T09:54:27.273061Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:27.276476Z,2020-12-07T09:54:27.311413Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:27.312949Z,2020-12-07T09:54:27.314411Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:27.316438Z,2020-12-07T09:54:27.472913Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:27.475211Z,2020-12-07T09:54:27.528470Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:27.530192Z,2020-12-07T09:54:27.580616Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:27.581814Z,2020-12-07T09:54:27.583509Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:27.584875Z,2020-12-07T09:54:27.685968Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:27.687340Z,2020-12-07T09:54:27.729750Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:27.731466Z,2020-12-07T09:54:27.732908Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:27.734424Z,2020-12-07T09:54:27.834563Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:27.835654Z,2020-12-07T09:54:29.540465Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:29.543004Z,2020-12-07T09:54:29.544698Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:29.546680Z,2020-12-07T09:54:32.207281Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:32.208728Z,2020-12-07T09:54:32.243760Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:32.245552Z,2020-12-07T09:54:32.279127Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:32.281178Z,2020-12-07T09:54:32.314855Z
127.0.0.1:50782,WriteOnly,Ok,2020-12-07T09:54:32.316770Z,2020-12-07T09:54:32.352349Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:32.353890Z,2020-12-07T09:54:32.388883Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:54:32.390442Z,2020-12-07T09:54:32.427340Z
127.0.0.1:50782,ReadOnlyEarlyRelease,Ok,2020-12-07T09:54:32.429236Z,2020-12-07T09:54:32.465311Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:32.467321Z,2020-12-07T09:54:32.507391Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:32.510908Z,2020-12-07T09:54:32.547243Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:32.548908Z,2020-12-07T09:54:32.550170Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:32.551722Z,2020-12-07T09:54:33.857139Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:33.861069Z,2020-12-07T09:54:33.901168Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:33.906714Z,2020-12-07T09:54:33.910496Z
127.0.0.1:50782,ReadOnlyEarlyRelease,Ok,2020-12-07T09:54:33.912299Z,2020-12-07T09:54:36.527066Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:36.530755Z,2020-12-07T09:54:37.543918Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:37.545639Z,2020-12-07T09:54:37.582708Z
127.0.0.1:50782,WriteOnlyEarlyRelease,Ok,2020-12-07T09:54:37.585494Z,2020-12-07T09:54:37.624408Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:37.626373Z,2020-12-07T09:54:37.664831Z
127.0.0.1:50782,Commit,Ok,2020-12-07T09:54:37.666396Z,2020-12-07T09:54:37.703378Z
127.0.0.1:50782,BeginTx,Ok,2020-12-07T09:54:37.706362Z,2020-12-07T09:54:37.708609Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:37.710224Z,2020-12-07T09:54:38.246504Z
127.0.0.1:50782,ReadOnly,Ok,2020-12-07T09:54:38.248591Z,2020-12-07T09:54:39.199450Z
